batch,track,artists,album,popularity,explicit,uri,query
17_persian_party_club_rap,Mano Bespar,"Mehrad Hidden, KAVIANO",Mano Bespar,,False,spotify:track:2sS3htenj2jGFO0DVz6zuv,Mehrad Hidden
17_persian_party_club_rap,Refighe Man,"Mehrad Hidden, KAVIANO",Refighe Man,,True,spotify:track:2QsOoylU8xC8vGtYzjnhek,Mehrad Hidden
17_persian_party_club_rap,In Shahr,"Mehrad Hidden, KAVIANO",In Shahr,,True,spotify:track:3mhG7Yvn6M4fPj8AfUXCDO,Mehrad Hidden
17_persian_party_club_rap,Baazi,"Mehrad Hidden, Rassek","Toonel, Vol. 1",,False,spotify:track:4uvO8Ltu6FhTmmiTKhtfCm,Mehrad Hidden
17_persian_party_club_rap,Be Name Khoda,"Mehrad Hidden, Shayea",Pizza,,False,spotify:track:48gDG2GU51VDLviNfXfS5T,Mehrad Hidden
17_persian_party_club_rap,Beham Rikhte,"Alireza Jj, Mehrad Hidden",LEITMOTIV,,False,spotify:track:1ThcQY5bePhBqnfxFeJLpk,Mehrad Hidden
17_persian_party_club_rap,Berim Baham,"Alireza Jj, Sijal, Sepehr Khalse, Hoomaan",Double Album,,True,spotify:track:5y3FM8OQ6kEbULBRM6OCCs,Alireza JJ
17_persian_party_club_rap,Ghesmate Man,"Alireza Jj, Shayan Eshraghi",Amadeus,,False,spotify:track:5shRNYYfUNrRTakLf8IjXQ,Alireza JJ
17_persian_party_club_rap,Text,"Alireza Jj, Radochi, Ayzun",Amadeus,,False,spotify:track:5Ck2dTUlWNoJSm1TSbwjUa,Alireza JJ
17_persian_party_club_rap,EMERGEN Z (Hamechi Ye Rooz),"Alireza Jj, Namito, Sahand",EMERGEN Z (Hamechi Ye Rooz),,False,spotify:track:4LbGHW8TGHxOdTDLXgD77M,Alireza JJ
17_persian_party_club_rap,Balance,"Alireza Jj, Mehrad Hidden, Sohrab Mj, Sepehr Khalse",Amadeus,,False,spotify:track:7wSbNNWKANjjxZY61w3Djh,Alireza JJ
17_persian_party_club_rap,Neghab,"Alireza Jj, The Don",Neghab,,False,spotify:track:4Y1eSh3u55U8HG3NxXRVke,Alireza JJ
17_persian_party_club_rap,Naab,"Behzad Leito, Alireza Jj, Sijal",Khakestari,,True,spotify:track:0Z6k3IM5yzUVReWixzOajN,Alireza JJ
17_persian_party_club_rap,+3:30 Tehran Maserati,"Nassim, Alireza Jj, Sijal, Behzad Leito",Pir Shodim Vali Bozorg Na,,False,spotify:track:09SM1162AZUqolpvGySBgV,Alireza JJ
18_persian_dark_drill,Harbu Darbu - Persian Remix,021kid,Harbu Darbu (Persian Remix),,True,spotify:track:3JmGUWxezdafwEHViVhKYM,Persian drill
18_persian_dark_drill,Persian Warrior,021kid,Persian Warrior,,True,spotify:track:5ACjvA1Q8AU5AoyEseIbcP,Persian drill
18_persian_dark_drill,Persian Drill,Misc Disc Mix,Persian Drill,,True,spotify:track:1y8YOHQdH52fLAgz5LjyAP,Persian drill
18_persian_dark_drill,persian drill,Mehdi kaya,persian drill,,False,spotify:track:4ugkjJN4YgLAvnd2bBtOQi,Persian drill
18_persian_dark_drill,Special Abilities,"Persian Drill, Sargent Sauce",Special Abilities,,True,spotify:track:1PhkOEe9WHuMtwWain1yL4,Persian drill
18_persian_dark_drill,Atash (Persian Drill),Jay Cactus,"The Prick Tape Instrumentals, Vol. 5",,False,spotify:track:7b5Lx1vmwFcwiRSUf0CB7R,Persian drill
18_persian_dark_drill,POLICE,AmirAli Morph,POLICE,,True,spotify:track:1OvJml9DEtp7cWHxf6S6oj,Persian drill
18_persian_dark_drill,Adrenalintro,"Paya, Sinab, Gdaal, Parsalip",Adrenaline 2,,True,spotify:track:2sJG0usgCjJk6zmlpNZIeI,Persian drill
18_persian_dark_drill,Iranian Drill,EZZI,Sample Saturday (vol. 4),,False,spotify:track:1hSpTMpe7SisPCEUERxl5W,Iranian drill
18_persian_dark_drill,Hayula,"Koorosh, Sami Low, Raha","420, Vol. 2",,False,spotify:track:02JDPlAu2uY8ilmwbHUNDV,Iranian drill
18_persian_dark_drill,Ambulance,"Koorosh, Arta, Sami Low","420, Vol. 2",,True,spotify:track:3HVbpT69tPzRdbv4oknPmx,Iranian drill
18_persian_dark_drill,Iranian Drill,MMBeatz,Iranian Drill,,False,spotify:track:6IlvnYnjBQCYvR2hH9wyHQ,Iranian drill
18_persian_dark_drill,Iranian Driller,ATREUS,Stuck in My Own Place,,True,spotify:track:09DqhRLV5U2o2dnFIr9btG,Iranian drill
18_persian_dark_drill,Sag My Pants,Hopsin,Raw,,True,spotify:track:6UlB8jbtOwwQVHDOQRc8oj,dark Persian rap
18_persian_dark_drill,Marionette,Dark,Marionette,,True,spotify:track:73oFqEwvNP9HZKewgyuEa9,dark Persian rap
18_persian_dark_drill,Bad Zaat,"Hiphopologist, Ashkan Kagan",Bad Zaat,,True,spotify:track:4cfkjg7kpcBLfqqyD5QauZ,dark Persian rap
18_persian_dark_drill,REDLIGHT,"NGHTMRE, A$AP Ferg",REDLIGHT,,True,spotify:track:4Joy4odtE1z0AX32uWoAQn,dark Persian rap
18_persian_dark_drill,90s Rap Mashup,Austin Williams,90s Rap Mashup,,False,spotify:track:067ogyD1BIeZDh4UD0yV3Y,dark Persian rap
18_persian_dark_drill,600 DEGREES,"BigXthaPlug, Ro$ama, MurdaGang PB, Yung Hood, 600 Ent.",6WA,,True,spotify:track:3kMbCWVDtZR3ai8Vo57Rcm,dark Persian rap
18_persian_dark_drill,Kick in the Door - 2008 Remaster,The Notorious B.I.G.,NOTORIOUS Music From and Inspired by the Original Motion Picture,,True,spotify:track:24CA5I411NVDYodjjmKPx3,dark Persian rap
18_persian_dark_drill,Darkam Kon,Yas,Old of YAS,,False,spotify:track:22Q6kYO3p5f2Wpj0UPK3wz,rap farsi dark
18_persian_dark_drill,Shoolooghi,Amir Tataloo,Shoolooghi,,True,spotify:track:2oBK2IHXnl91UffF8SzZev,rap farsi dark
18_persian_dark_drill,Be Darak!,Fxrtem,Be Darak!,,True,spotify:track:4TcLXughRthPqgBbcjYhUL,rap farsi dark
18_persian_dark_drill,Trap Room,"RAP VIỆT, MAC Junior","Rap Việt, Vòng 1",,False,spotify:track:2YR6RhSyuNUJBrWdYItFlm,rap farsi dark
18_persian_dark_drill,Run This Town,"JAŸ-Z, Rihanna, Kanye West",The Blueprint 3,,False,spotify:track:5zz33Ev3mwKnpXI9IZ3a8K,rap farsi dark
18_persian_dark_drill,Life of a Boss,BigXthaPlug,TAKE CARE (DELUXE),,True,spotify:track:2Zom0cHy98xMHYtSFu64yX,rap farsi dark
18_persian_dark_drill,Roje Lab,Putak,Kanashi,,True,spotify:track:04eo5iRZBpmbLQRvbiO6mi,rap farsi dark
18_persian_dark_drill,Isis (feat. Logic),"Joyner Lucas, Logic",ADHD,,True,spotify:track:4h7qcXBtaOJnmrapxoWxGf,Persian underground rap
18_persian_dark_drill,Aarezeh,"Arshia, Kaboos, Labeat",Aarezeh,,True,spotify:track:5XbM2O8rcIdtNPHfz5ayNX,Persian underground rap
18_persian_dark_drill,Lord Willin',Logic,The Incredible True Story,,True,spotify:track:4q6oNFTjZmJqkIgPdp8iR1,Persian underground rap
18_persian_dark_drill,Картель,"AK-47, Triagrutrika, Jahmal TGK, VibeTGK, Витя АК",АКТГК,,True,spotify:track:3UrLvTjLQFybMe0ebL6Aho,Persian underground rap
18_persian_dark_drill,Rap God,Eminem,The Marshall Mathers LP2 (Deluxe),,True,spotify:track:6or1bKJiZ06IlK0vFvY75k,Persian underground rap
18_persian_dark_drill,Da Blow,"Lil Jon & The East Side Boyz, Gangsta Boo",Crunk Juice,,True,spotify:track:3eW3brBXFNI992RsCy3cRo,Persian underground rap
18_persian_dark_drill,"Aghoush, Pt. 2",Farshad,Nevisande,,False,spotify:track:0EJ7MnXOneTy6GAr3jCEbp,Persian underground rap
18_persian_dark_drill,Represent,Orishas,A Lo Cubano,,False,spotify:track:1ZYq2RVDEht5fuLUomK03I,Persian underground rap
18_persian_dark_drill,Okay,"Behzad Leito, Catchybeatz, Putak",Bache Tokhs,,True,spotify:track:7op5W1dOrGUj8C3iTgZjxS,Putak
18_persian_dark_drill,Kanashi,"Putak, AlkoNoiz",Kanashi,,True,spotify:track:55QZ3ofp64npKUUQFCoU78,Putak
18_persian_dark_drill,Navare Meshki,Putak,The Prophet,,True,spotify:track:1T5fHtTZU3xNqxtcPQvp6d,Putak
18_persian_dark_drill,Alon3,"Putak, Ashkan Kagan",Alon3,,True,spotify:track:4FYjetgJc47jrFaDh26IID,Putak
18_persian_dark_drill,Trackamun Mishe Release Boy,"Putak, Hiphopologist",Trackamun Mishe Release Boy,,True,spotify:track:41J1hGTIITEUk74P8Qe9fq,Putak
18_persian_dark_drill,Loco,"Behzad Leito, Sepehr Khalse, Young Sudden, Putak",SPICY,,False,spotify:track:34nFh54phcRMiugKr1oDUX,Putak
18_persian_dark_drill,Peydashe,"Parsalip, Putak",Peydashe,,False,spotify:track:3JDyL4TizqSN9vgygOAfu0,Putak
18_persian_dark_drill,Loco,"Behzad Leito, Putak, Young Sudden, Sepehr Khalse",Loco,,True,spotify:track:5aLJDqMSZcEtNOD2Xhyf2X,Putak
18_persian_dark_drill,Stress,"Putak, Dorcci",Red Horn,,True,spotify:track:4HPqFubOG6xJe1mLbfKvkg,Putak
18_persian_dark_drill,Baguette,"021G, RadPro",Baguette,,False,spotify:track:1eArDFi3tFspSQswuQPf1y,021G
18_persian_dark_drill,Zhen,021G,Zhen,,True,spotify:track:1aBhNaRh8Fl4Byrn2dmrUx,021G
18_persian_dark_drill,Asabi Hashari,"021G, Putak",Asabi Hashari,,False,spotify:track:7o0OYR0268qHZY7iVAp8rb,021G
18_persian_dark_drill,Chak Kosh,"021G, RadPro",Chak Kosh,,True,spotify:track:0ovbvxh9eWpym47WQfiSCt,021G
18_persian_dark_drill,021GM,"Hoodadk4, Saeed Dehghan",DONYAYE NAMARD,,True,spotify:track:0ZCVShwzSwi5Qvhw1NTlsU,021G
18_persian_dark_drill,In Dafe,021G,In Dafe,,True,spotify:track:2sgPIJDepmcV0YKcNDsNJE,021G
18_persian_dark_drill,Eldorado,"021G, fedi",Eldorado,,False,spotify:track:7DMrpl7QT2RBCimOYbJ3du,021G
18_persian_dark_drill,Gorg 3,"Amir Tataloo, 021G",Gorg 3,,False,spotify:track:3sZFr8cN4phRrfriRTbUaT,021G
18_persian_dark_drill,Asabani 2,Shayea,Asabani 2,,False,spotify:track:6RaB3iydhNGgX0KJG7pdLv,Shayea
18_persian_dark_drill,Belataklif,Shayea,Belataklif,,True,spotify:track:4axUYM93JFT7SOCZlmTD8I,Shayea
18_persian_dark_drill,Mosser,"Shayea, Mehrad Hidden",Mosser,,True,spotify:track:00lLt6unCSKBcpVPEyV9Mh,Shayea
18_persian_dark_drill,Asabani,Shayea,Asabani,,False,spotify:track:3y3deZ8aAHDEk2mhsu39w1,Shayea
18_persian_dark_drill,Man Delam Nemikhast,"Shayea, Lenna",Man Delam Nemikhast,,True,spotify:track:0a4IgVKBYXckFGhAckt8L6,Shayea
18_persian_dark_drill,OLD,Shayea,OLD,,True,spotify:track:0mGmSqhLWiRP7cW5FuZhl8,Shayea
18_persian_dark_drill,Arash,Arash,Arash,,False,spotify:track:1dvZrYDEy4LkDxzi9zmYuu,Shayea
18_persian_dark_drill,Bala Dastim,"Mehrad Hidden, Shayea",Pizza,,False,spotify:track:0i32QhqrWLjc3NDHlz5BmH,Shayea
18_persian_dark_drill,33,"Ho3ein, Epicure",33,,True,spotify:track:0xwkZlqjlnG8nfv8JK4xFI,Ho3ein
18_persian_dark_drill,Q69,Ho3ein,Q69,,True,spotify:track:2sjWBzp2RL9BqTb7VcablI,Ho3ein
18_persian_dark_drill,Sob Zohr Shab,Ho3ein,Sob Zohr Shab,,False,spotify:track:3R9SSQSQMJUwDDTgiKR1Bm,Ho3ein
18_persian_dark_drill,Be Mula,"Ho3ein, Masin, Epicure",Be Mula,,True,spotify:track:7MayY1yz6a5FDx757hMn0x,Ho3ein
18_persian_dark_drill,Didgah,Ho3ein,Didgah,,False,spotify:track:3CpmuBuSV5bJU4CM94QaQT,Ho3ein
18_persian_dark_drill,Narein,TUL8TE,Narein,,False,spotify:track:3D33hlROnv1lNCWIXIGsL2,Ho3ein
18_persian_dark_drill,Shedeeny,TUL8TE,Narein,,False,spotify:track:7t2pto2Td9oldo7aGOft4n,Ho3ein
18_persian_dark_drill,Fe Eineh,"Disco Misr, TUL8TE",Fe Eineh,,False,spotify:track:1iXs29VLepoUwk7iCVJ8KG,Ho3ein
18_persian_dark_drill,Sarnevesht,"Imanemun, Erfan, Gdaal, Madgal",Sarnevesht,,False,spotify:track:0D8atL0cgPBtTiNKoDZnwi,Gdaal
18_persian_dark_drill,Yadam Toro Faramush,"Gdaal, The Don",70,,False,spotify:track:7vw6j5UpXNPagifcECOm3V,Gdaal
18_persian_dark_drill,Hala Na,"Gdaal, Sami Beigi, Erfan, Madgal",Hala Na,,False,spotify:track:0WJvcDDeN5smUelhXck18T,Gdaal
18_persian_dark_drill,Baroon,Gdaal,Baroon,,False,spotify:track:5onB3lIZnwBGpIHxEV9SZH,Gdaal
18_persian_dark_drill,Seyed,Gdaal,Seyed,,False,spotify:track:7yET3NKUb0lj6vwDMfIoaQ,Gdaal
18_persian_dark_drill,Beri,"Gdaal, 021kid, Diata",Beri,,True,spotify:track:0hb1mMmnRcupxuZqQFhNGK,Gdaal
18_persian_dark_drill,Perc,"Gdaal, Aneea",Abraye Noghrei 3,,True,spotify:track:2eKtRslANHL8nk6bo1bjku,Gdaal
18_persian_dark_drill,Ye Khabare Khoob,Gdaal,Ye Khabare Khoob,,True,spotify:track:63sGyqpRm9RwvIDrWEUPXe,Gdaal
18_persian_dark_drill,Mage Man Mordam,"Koorosh, Arman Miladi, Hoomaan, Gdaal",HOME ALONE,,True,spotify:track:6fH0CWw6ZgdiaJ55xefdw0,Gdaal
18_persian_dark_drill,INDAFE,"Koorosh, Raha, Sami Low, Gdaal, Mr. MP",INDAFE,,True,spotify:track:19iHzZHVBRTv9rJVXD4tif,Gdaal
19_mixed_english_spanish_remix,bissu dumm ¿ MEGALODON REMIX,"Bonez MC, Nate57, JUGGLERZ, AchtVier, AK 33, AK AUSSERKONTROLLE, AZAD, Big Toe, CANEY030, Celo & Abdi",bissu dumm ¿ MEGALODON REMIX,,True,spotify:track:1IMa0Il4w988MwZCUcISix,latin hip hop remix
19_mixed_english_spanish_remix,EPMD 2 (feat. Eminem & EPMD),"Nas, Eminem, EPMD",King's Disease II,,True,spotify:track:4bRPecD9suGW8CfNZhzjS1,latin hip hop remix
19_mixed_english_spanish_remix,"Welcome To Atlanta (feat. P. Diddy, Snoop Dogg & Murphy Lee) - Coast 2 Coast Remix","Jermaine Dupri, Diddy, Snoop Dogg, Murphy Lee",So So Def presents: Definition of a Remix feat. Jermaine Dupri and Jagged Edge (This Is The Remix) (Explicit Version),,True,spotify:track:3ITVXdr8HopCwbl0zSolCB,latin hip hop remix
19_mixed_english_spanish_remix,"Flava in Ya Ear Remix (feat. The Notorious B.I.G., LL Cool J, Busta Rhymes, Rampage)","Craig Mack, Busta Rhymes, LL COOL J, Rampage, The Notorious B.I.G.",Flava In Ya Ear Remix,,True,spotify:track:4JYUDRtPZuVNi7FAnbHyux,latin hip hop remix
19_mixed_english_spanish_remix,47 - Remix,"Anuel AA, Ñengo Flow, Sinfonico, Lil Geniuz, Farruko, Casper Magico, Darell, Bad Bunny",47 (Remix),,True,spotify:track:2kQDcD7adY2odZLLfIexFj,latin hip hop remix
19_mixed_english_spanish_remix,Fuera del Planeta - Remix,"Eloy, Jowell, Randy Nota Loca, Zion",Clasicos 2008-2010,,True,spotify:track:56innU0z9irTs1uEVbbrBA,latin hip hop remix
19_mixed_english_spanish_remix,Quizas - Remix,"Tony Dize, Ken-Y, Marioso",Los Vaqueros Wild Wild Mixes,,False,spotify:track:4YFoQUkj0XXJgTiHp8d61y,latin hip hop remix
19_mixed_english_spanish_remix,LATINA,"DIBUWEV, YAQEEN, Shoman",TRDD,,False,spotify:track:2G9ufS5mMRCJkGUaKkUkOh,latin hip hop remix
19_mixed_english_spanish_remix,Techno Latino Vol.1,Bra Leyend Music,Techno Latino Vol.1,,False,spotify:track:5zcBiP54FUaFPK5jREMEdv,latin hip hop remix
19_mixed_english_spanish_remix,Dead Wrong - [Remix] [2005 Remaster],"The Notorious B.I.G., Eminem","International Rap Hits 2023 - Italian, Spanish, English, German etc. - 2023",,True,spotify:track:1s85QytTwnK30bgdKqetkT,spanish english rap remix
19_mixed_english_spanish_remix,Parables - Remix,"Cordae, Eminem","International Rap Hits 2023 - Italian, Spanish, English, German etc. - 2023",,True,spotify:track:57ASkyKmbvnGUgRWswtKqz,spanish english rap remix
19_mixed_english_spanish_remix,Watch This - ARIZONATEARS Pluggnb Remix,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS","International Rap Hits 2023 - Italian, Spanish, English, German etc. - 2023",,True,spotify:track:0h6wKdxunmwm7rNOkSRKlS,spanish english rap remix
19_mixed_english_spanish_remix,Chauffeur Capo Remix (feat. Tory Lanez),"Diljit Dosanjh, CAPO, Ikky, Tory Lanez","International Rap Hits 2023 - Italian, Spanish, English, German etc. - 2023",,False,spotify:track:42q6ogWhJDG4eHSOv7HwZV,spanish english rap remix
19_mixed_english_spanish_remix,U.O.E.N.O.,"Rocko, Future, A$AP Rocky",U.O.E.N.O. Remix (feat. Future & A$AP Rocky),,True,spotify:track:1baooPNpHuiV81mVg5yjVO,spanish english rap remix
19_mixed_english_spanish_remix,My Super Cool Kid,Big Burn,My Super Cool Kid,,False,spotify:track:1mUEX2jyCbhrFcCa62Yb5H,spanish english rap remix
19_mixed_english_spanish_remix,U.O.E.N.O.,"Rocko, Future, A$AP Rocky",U.O.E.N.O. Remix (feat. Future & A$AP Rocky),,False,spotify:track:3oCxDQkFOsmudc5b1xQPC8,spanish english rap remix
19_mixed_english_spanish_remix,Hola Oye 2,"Jayo The Beatslayer, Mingo",Hola Oye 2,,False,spotify:track:5hnldl2BeRMsK0qpuo0d01,spanish english rap remix
19_mixed_english_spanish_remix,Café Con Cadenas,Qbana80 Mystic Legacy,Café Con Cadenas,,False,spotify:track:0g10LIxZ14x53phjaBzBzy,spanish english rap remix
19_mixed_english_spanish_remix,Vaaitchu Senjiduven,Rusty Roosti Productions,Vaaitchu Senjiduven,,False,spotify:track:38XtdOXis9X4wNu0bnGPoq,spanish english rap remix
19_mixed_english_spanish_remix,Tu No Metes Cabra - Remix,"Bad Bunny, Daddy Yankee, Anuel AA, Cosculluela",Tu No Metes Cabra Remix,,True,spotify:track:6ipDE6Y0xrjEeaBTuPfW1K,reggaeton hip hop remix
19_mixed_english_spanish_remix,BBLŞH,Marwan Pablo,PRJKTBLUBEAM,,False,spotify:track:4XJVwELcAQ6UxYSexeGsiW,reggaeton hip hop remix
19_mixed_english_spanish_remix,Urban Love Story,Datarunner,AI Rave Memoirs: Volume 1,,False,spotify:track:4iWLHa4CvTDa75UnK46QzH,reggaeton hip hop remix
19_mixed_english_spanish_remix,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","Wisin, Yandel, Farruko, Jon Z, Don Chezina, Chencho Corleone, Myke Towers","3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",,False,spotify:track:6dyUkkcyYuDiHOwIRXYOJm,latin trap remix
19_mixed_english_spanish_remix,Ultra Complicado (feat. Sebas) - Remix,"Kenny Die, Blessd, Kris R., Sebas",Ultra Complicado (feat. Sebas) [Remix],,False,spotify:track:569xAmXCkpM3IsEOiG4hWe,latin trap remix
19_mixed_english_spanish_remix,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Latto)","Chris Brown, Future, Latto, Young Thug, Lil Durk","Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Latto)",,True,spotify:track:1Jz1yhcPm1Yt6aoed3zact,latin trap remix
19_mixed_english_spanish_remix,VINI,Afroto,أفضل أغانى 2024,,False,spotify:track:0Aypdwvr4hI65QVNax6RIp,latin trap remix
19_mixed_english_spanish_remix,Malianteo - Remix,"DreamSMusic, Dj Alexis Najera",Malianteo (Remix),,True,spotify:track:1cnlkUObhOnaaNiGIGazSG,malianteo remix
19_mixed_english_spanish_remix,Malianteo (Remix) [Instrumental],DJ Kutek,Gata Only & Malianteo (Beats),,False,spotify:track:78Cvj7mBzkDT4hAcYx2eQc,malianteo remix
19_mixed_english_spanish_remix,Malianteo (Remix),"El Escorpion, JDiaz, Rey Power GS",Mi Corona,,True,spotify:track:3ymDDmccrQEjZgF3lH9gLN,malianteo remix
19_mixed_english_spanish_remix,Perreo Malianteo - Remix,"EL FREGAO, TOÑOKINC",Perreo Malianteo (Remix),,True,spotify:track:2Zmz6rfeBcIsVlz5EGSt3X,malianteo remix
19_mixed_english_spanish_remix,MALIANTEO 505 - REMIX,G DAY505,MALIANTEO 505 (REMIX),,True,spotify:track:6OpljeWewFMgcbvn5PseGq,malianteo remix
19_mixed_english_spanish_remix,Barbie Malianteo,Vega In The Remix,Barbie Malianteo,,False,spotify:track:1bvaUNoihMDZcIeSl7C51W,malianteo remix
19_mixed_english_spanish_remix,edamame (Miky Woodz Remix),"bbno$, Rich Brian, Miky Woodz",edamame (Miky Woodz Remix),,True,spotify:track:717tXhJHXptxaZCl5DXEO9,rap latino remix
19_mixed_english_spanish_remix,Icon - Remix,"Jaden, Nicky Jam",Icon (feat. Nicky Jam) [Remix],,True,spotify:track:77GiFZSewl9oDfivcq3ZlK,rap latino remix
19_mixed_english_spanish_remix,I Like It,"Cardi B, Bad Bunny, J Balvin",I Like It,,True,spotify:track:285jK9VYQKmijjcrjD4CRa,rap latino remix
19_mixed_english_spanish_remix,Wiky Wiky (Remix),Toxic Crow,La Maquina de Cotorra,,False,spotify:track:5kdYciopR2iO70BtWNSjSD,rap latino remix
19_mixed_english_spanish_remix,I Wanna Love You - Remix,"Akon, Snoop Dogg, Tego Calderón",Konvicted (Complete Edition),,True,spotify:track:7p5mNdJbsKUx0iwuIPCfEM,rap latino remix
19_mixed_english_spanish_remix,Loco - Remix,"Jowell & Randy, Wisin & Yandel",Perreo Esenciales,,False,spotify:track:5f6n8wktjzKQofZ4QuafFC,perreo hip hop remix
19_mixed_english_spanish_remix,Camuflaje (Remix),"Alexis y Fido, Arcángel, De La Ghetto",Camuflaje (Remix),,False,spotify:track:1dAQ93kw8Sy9n4JCz2G9Nf,perreo hip hop remix
19_mixed_english_spanish_remix,Perreología - Instrumental Reggaeton,100Beat,Perreología (Instrumental Reggaeton),,False,spotify:track:1njnRACvDNa4MGrCD9LSLg,perreo hip hop remix
19_mixed_english_spanish_remix,"Welcome To Atlanta (feat. P. Diddy, Snoop Dogg & Murphy Lee) - Coast 2 Coast Radio Remix","Jermaine Dupri, Diddy, Snoop Dogg, Murphy Lee",So So Def presents: Definition of a Remix feat. Jermaine Dupri and Jagged Edge (This Is The Remix) (Clean Version),,False,spotify:track:0Ztr6c4Ya3qqqs8rjd2ZTe,perreo hip hop remix
19_mixed_english_spanish_remix,Lotto - Remix,"Joyner Lucas, Yandel, G-Eazy",Lotto (Remix),,True,spotify:track:7I2SncXYa9b6RtlQAKFhP6,G-Eazy latin remix
19_mixed_english_spanish_remix,Lotto - Remix,"Joyner Lucas, Yandel, G-Eazy",Lotto (Remix),,False,spotify:track:13hlMnUfTn9OoEbqwVaN7T,G-Eazy latin remix
19_mixed_english_spanish_remix,Machika - Remix,"J Balvin, G-Eazy, Sfera Ebbasta, Anitta, MC Fioti, Duki, Jeon",Machika (Remix),,False,spotify:track:1lBqTGQ0nX1JeA2m7T51ux,G-Eazy latin remix
19_mixed_english_spanish_remix,Sorry - Latino Remix,"Justin Bieber, J Balvin",Sorry (Latino Remix),,False,spotify:track:3grxgV6Ot8KqtysApjYLs1,G-Eazy latin remix
19_mixed_english_spanish_remix,Hey Yea,NEFFEX,Hey Yea,,True,spotify:track:0S4Y6aIQVMzIrvJkfMMuhj,G-Eazy latin remix
19_mixed_english_spanish_remix,"Still Feelin' It (feat. Snoop Dogg, G-Eazy, Keak Da Sneak, Iamsu!, Nef The Pharaoh & Ezale) - Remix","Mistah F.A.B., Snoop Dogg, G-Eazy, Keak Da Sneak, Iamsu!, Nef The Pharaoh, Ezale",Year 2006,,True,spotify:track:64vocudN4Bh1YUcQ0pVsly,G-Eazy latin remix
19_mixed_english_spanish_remix,"Kickin' Back Being Blue (feat. Glasses Malone, Big Tray Deee, Lil Eazy-E, Tha Chill & Big 2da Boy) - Remix","Mr. Criminal, Glasses Malone, Big Tray Deee, Lil Eazy-E, Tha Chill, Big 2da Boy",L.W.A: Latin with Attitude,,True,spotify:track:0kMK48PVW8FtSgJbdv31ko,G-Eazy latin remix
19_mixed_english_spanish_remix,Still Feelin' It (Remix),"Mistah F.A.B., Snoop Dogg, G-Eazy, Keak Da Sneak, Iamsu!, Nef The Pharaoh, Ezale","Still Feelin' It (Remix) [feat. Snoop Dogg, G-Eazy, Keak Da Sneak, Iamsu!, Nef The Pharaoh & Ezale]",,True,spotify:track:0bfhRCKatVObrZOwT6s9Xn,G-Eazy latin remix
19_mixed_english_spanish_remix,Cross The Country,Migos,Rich Ni**a Timeline,,True,spotify:track:2nnpjt1RG3QjRIR63OVmvh,trap latino english remix
19_mixed_english_spanish_remix,"Tranquilo (Remix Oficial) feat. Kris R., iZaak","Louis BPM, Farruko, J Balvin, Kris R., iZaak, Hey López","Tranquilo (Remix Oficial) feat. Kris R., iZaak",,False,spotify:track:0J2sWV6wNwKvSoaadiZ5LK,trap latino english remix
19_mixed_english_spanish_remix,"Tranquilo (Remix Oficial) feat. Kris R., iZaak","Louis BPM, Farruko, J Balvin, Kris R., iZaak, Hey López",167BPM,,False,spotify:track:6qfkKyToTku5bte1A76U5U,trap latino english remix
19_mixed_english_spanish_remix,Banana Split - 1010! Remix,"Pedro Peligro, C.Terrible, Klan, Socio Ejecutor, KMI420, Trueno, Babi Blackbull, 1010!",Banana Split (1010! Remix),,False,spotify:track:1WQlaA9OKINkwCHAPqYNQg,trap latino english remix
19_mixed_english_spanish_remix,Again (feat. Gucci Mane),"Young Thug, Gucci Mane",Slime Season,,True,spotify:track:59arK2KUTpNWYavlhY8EpL,trap latino english remix
19_mixed_english_spanish_remix,Trap Queen Beat Four,Saucemankeys,Trap Queen Vol. 1,,False,spotify:track:57Uc8olo1rwkUiljtFRxKG,trap latino english remix
19_mixed_english_spanish_remix,Banana Split - 1010! Remix,"Pedro Peligro, C.Terrible, Klan, Socio Ejecutor, KMI420, Trueno, Babi Blackbull, 1010!",Están Vivos,,False,spotify:track:33EAF6dIKjUwTVh49CGqeX,trap latino english remix
19_mixed_english_spanish_remix,Profugo,"Darell, Lil Geniuz",Darell 2024,,True,spotify:track:1yCdI7dhzSC79sbq5moiGr,trap latino english remix
19_mixed_english_spanish_remix,Trap Global,"Blvzt, Nairox",Trap Global,,True,spotify:track:2Ug86dtMZILim4EvjqWaF1,trap latino english remix
19_mixed_english_spanish_remix,Algo Más,"LA GURU, Rap Bang Club",GURUNDANGA,,False,spotify:track:6rh1m4Z5uFozpwPtveG97A,club latin rap
19_mixed_english_spanish_remix,Ciego por el Club,"C.R.O, Recycled J, Selecta, Cruzzi, Israel B",Ciego por el Club,,True,spotify:track:3SuPjEkaZ5Pub3JYHVboMc,club latin rap
19_mixed_english_spanish_remix,OMG (feat. Snoop Dogg),"Arash, Snoop Dogg",OMG (feat. Snoop Dogg),,False,spotify:track:59bnZbhyrWhJJPrwyOA18D,club latin rap
